OBJECTID,AS_,source,edite_par,Province,ZS,Annee,Source_geo,Territoire,ANTENNE,Groupement,Code_DSNIS,Code_DHIS2,Sce_Sem,Fiabilite,POP_2018,AS1,Shape_Leng,Shape_Area,PCODE,EVI_202201,EVI_202202,EVI_202203,EVI_202204,EVI_202205,EVI_202206,EVI_202207,EVI_202208,EVI_202209,EVI_202210,EVI_202211,EVI_202212,EVI_202301,EVI_202302,EVI_202303,EVI_202304,EVI_202305,EVI_202306,EVI_202307,EVI_202308,EVI_202309,EVI_202310,EVI_202311,EVI_202312,NDVI202201,NDVI202202,NDVI202203,NDVI202204,NDVI202205,NDVI202206,NDVI202207,NDVI202208,NDVI202209,NDVI202210,NDVI202211,NDVI202212,NDVI202301,NDVI202302,NDVI202303,NDVI202304,NDVI202305,NDVI202306,NDVI202307,NDVI202308,NDVI202309,NDVI202310,NDVI202311,NDVI202312,NDWI202201,NDWI202202,NDWI202203,NDWI202204,NDWI202205,NDWI202206,NDWI202207,NDWI202208,NDWI202209,NDWI202210,NDWI202211,NDWI202212,NDWI202301,NDWI202302,NDWI202303,NDWI202304,NDWI202305,NDWI202306,NDWI202307,NDWI202308,NDWI202309,NDWI202310,NDWI202311,NDWI202312,MLST202201,MLST202202,MLST202203,MLST202204,MLST202205,MLST202206,MLST202207,MLST202208,MLST202209,MLST202210,MLST202211,MLST202212,MLST202301,MLST202302,MLST202303,MLST202304,MLST202305,MLST202306,MLST202307,MLST202308,MLST202309,MLST202310,MLST202311,MLST202312,Prcp202201,Prcp202202,Prcp202203,Prcp202204,Prcp202205,Prcp202206,Prcp202207,Prcp202208,Prcp202209,Prcp202210,Prcp202211,Prcp202212,Prcp202301,Prcp202302,Prcp202303,Prcp202304,Prcp202305,Prcp202306,Prcp202307,Prcp202308,Prcp202309,Prcp202310,Prcp202311,Prcp202312,Temp202201,Temp202202,Temp202203,Temp202204,Temp202205,Temp202206,Temp202207,Temp202208,Temp202209,Temp202210,Temp202211,Temp202212,Temp202301,Temp202302,Temp202303,Temp202304,Temp202305,Temp202306,Temp202307,Temp202308,Temp202309,Temp202310,Temp202311,Temp202312,LLST202202,LLST202203,LLST202206,LLST202303,LLST202305,LLST202311
4109,KINGATOKO,NULL,NULL,Kongo-Central,Masa,NULL,NULL,Kasangulu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.25588552857,0.00265555551,CD2015ZS01AS09,0.464471197411004,0.432658834951456,0.438744951456311,0.461068867313915,0.466701229773463,0.259784854368932,0.248953915857605,0.264290355987055,0.219194207119741,0.287381035598705,0.417940647249191,0.515475566343042,0.49696928802589,0.453255372168284,0.47861430420712,0.456310291262137,0.359696504854368,0.257606343042071,0.250025307443365,0.289610517799352,0.26722284789644,0.470810873786407,0.398733915857604,0.453401812297734,0.69383284789644,0.685696019417476,0.706688478964402,0.6713428802589,0.70312216828479,0.424775080906149,0.441903527508091,0.504506537216828,0.375065404530743,0.394345177993528,0.538395792880259,0.686417346278316,0.711349805825243,0.762773462783172,0.657052588996764,0.76973987055016,0.575050161812298,0.442011003236245,0.4627313592233,0.547290614886731,0.461177281553398,0.619230097087379,0.577771877022654,0.6741957605178,0.575717540619109,0.555848985800356,0.561301141448566,0.530114912352623,0.554784946253372,0.34394075075548,0.329060932870006,0.26646067211666,0.303259979082604,0.311936162869416,0.416522673079722,0.58007306229983,0.577566952821608,0.638593666896066,0.564869528343352,0.622054404788521,0.54517859338474,0.390884662884504,0.372264385709347,0.334744583257001,0.243808240685494,0.389654603996469,0.484681495703189,0.624305910527676,26.269592198581595,27.904804964539043,27.237659574468108,32.530781250000054,27.114219858156062,26.50053191489365,24.6862765957447,27.22542553191493,33.434680851063874,30.41761904761908,31.25865248226954,26.209539007092225,27.109397163120597,27.36205673758867,28.84872340425534,30.014361702127687,28.2619326241135,23.45979166666669,25.489397163120593,26.401648936170243,31.754468085106403,32.80361702127661,28.378900709219877,25.510000000000034,0.101904378023146,0.110443557669214,0.098546370568065,0.212306970639637,0.05288380074802,0.001737895921323,0.000714960113438,0.002912909568463,0.024474902788181,0.133824263590746,0.233675344963021,0.140884219307037,0.195267237687473,0.099344525581061,0.161424875966328,0.189876410393732,0.04498151413709,0.003242150857936,0.000754379509286,0.003120635139626,0.016190284878224,0.088356762877925,0.212691751473594,0.304639043197787,25.292755419666385,26.078965125426926,26.457906273043587,25.414137963820323,25.43657598528211,25.67874460919248,24.02951698757041,24.894146457271574,25.93241417841991,25.69578435728081,24.277118360911693,24.622824851415544,24.754221412328864,26.05689093571424,25.541073922755334,25.29395018232631,25.90244915808845,24.974090522062717,24.862043989378368,24.98221819748248,26.357568979826983,26.551767190319232,25.192659327098966,25.284867524195306,35.78779561498736,32.334889980939565,31.552909457673177,32.873184825194976,28.81583108621376,31.758772858403255
0,Lubudi Sud,GRID3 M4H,GRID3 M4H,Kinshasa,Bandalungwa,2022,NULL,Kinshasa,Kinshasa-Ouest,NULL,NULL,uqmgxVNygG0,NULL,Tres haute,NULL,NULL,0.0,4.51194e-05,CD1000ZS01AS08,0.092985,0.10667,0.1206,0.11887,0.092915,0.06554,0.05933,0.0647,0.053305,0.06793,0.10634,0.077535,0.090225,0.092615,0.08922,0.095415,0.077045,0.07024,0.071625,0.048015,0.08276,0.08655,0.07466,0.072955,0.17055,0.18645,0.20454,0.25068,0.17324,0.133965,0.109305,0.14003,0.102945,0.09289,0.177065,0.132535,0.17068,0.20955,0.152585,0.174525,0.1419,0.135765,0.148395,0.11133,0.145345,0.16368,0.12738,0.15129,0.001777667611214,-0.001256074191193,0.032064839400701,0.098345367535994,0.021276824055185,-0.032660569140211,-0.007514843486839,-0.079485625420402,0.030033417238306,0.161619591267809,0.023842913103432,0.091029713730553,0.008937870849926,-0.020095835661777,0.152431313107075,0.05619296955401,0.097682822851393,0.023486420499612,-0.023157203544957,0.085944047987872,-0.037382690419623,-0.086152932719466,0.197341056808121,0.092117171674764,37.51509632731675,36.66598347110421,36.96970963099128,38.05140640078323,35.10445005402453,31.76197311205542,28.795582549058732,32.67294695312913,36.907447173474836,NULL,37.4189601035303,NULL,36.19465087166469,37.02047001968176,NULL,36.685803125141454,32.485815506062124,30.41097651798892,30.302316239105817,28.85736463334313,37.41397031639519,39.505169291656685,NULL,NULL,0.092020466971498,0.103201827467462,0.098280484868763,0.199923543247976,0.052539685220633,0.001966041417965,0.000740135625275,0.002322103098191,0.016130387898261,0.119670678118741,0.230155695127678,0.13242847018148,0.181649554089137,0.099576311082632,0.150360768377062,0.177630195430712,0.045961969961759,0.002997211752628,0.000735651761602,0.002814466211834,0.010638047064447,0.090669099708308,0.191546571288804,0.29088596955112,25.39711056781073,26.12460043770926,26.54395699039583,25.55786643558082,25.431731796264675,25.33034390343562,23.9481016466695,25.085883897350698,26.24301276736793,26.02049356686172,24.452318954467785,24.81166893743699,24.964211031185698,26.28378745941893,25.679114975467826,25.47206522623702,25.988198791011712,24.966943868001355,24.840389034312295,25.099980413785545,26.76531778971355,26.839801099223504,25.408974096510182,25.510825565297125,47.509998905677435,45.701281954516126,39.383728023838756,43.63980242435488,39.57538003977055,47.682462822887125
0,Adoula,GRID3 M4H,GRID3 M4H,Kinshasa,Bandalungwa,2022,NULL,Kinshasa,Kinshasa-Ouest,NULL,NULL,RhGgDZHVH5c,NULL,Tres haute,NULL,NULL,0.0,4.311064e-05,CD1000ZS01AS06,0.132711111111111,0.135494444444444,0.141394444444444,0.1133,0.110533333333333,0.081188888888889,0.073127777777778,0.078116666666667,0.069477777777778,0.112077777777778,0.1316,0.1211,0.112016666666667,0.103938888888889,0.112138888888889,0.132627777777778,0.099822222222222,0.059338888888889,0.06035,0.059611111111111,0.096305555555556,0.106944444444444,0.099622222222222,0.095211111111111,0.237116666666667,0.230594444444444,0.22985,0.251916666666667,0.204027777777778,0.146627777777778,0.137772222222222,0.157833333333333,0.112683333333333,0.1716,0.200033333333333,0.218905555555556,0.193738888888889,0.210833333333333,0.196227777777778,0.2422,0.189072222222222,0.111244444444444,0.110872222222222,0.137777777777778,0.160333333333333,0.184188888888889,0.154822222222222,0.190616666666667,0.053082985174488,0.046105335735806,0.084612518973625,0.259789564154091,0.044272931064386,-0.016071712736297,0.007112159431176,-0.06350810331563,0.035805849612505,0.075800200223693,0.053789896559361,0.038079627636721,0.062792404770467,0.015965165458709,0.072744266457247,0.030499411408919,0.054802936085886,0.024467453516702,0.005447768421526,0.051238300074665,-0.015482903908316,-0.076005848382153,0.184064306882881,0.070090223927969,35.89376502632218,36.96195655377561,37.45131183362183,38.02887218330687,32.3000995437863,32.009050015738254,28.657499820415513,32.68166752920436,36.29046045577394,NULL,38.08699420816007,NULL,36.14344178643574,37.21708267296249,NULL,37.51674712794707,33.33753614730412,30.53720079752277,30.281666743161217,29.488719687586357,37.84176761931773,39.88941414790192,NULL,NULL,0.094561620011494,0.103866600006705,0.098139214203043,0.198347537009946,0.053370525279625,0.001890681195749,0.000853383113263,0.002704748615323,0.016622605009983,0.119048050534746,0.233006487092176,0.140474903864879,0.180643399478802,0.097940952829608,0.149037067704627,0.179119487607924,0.045533582931809,0.003389007335342,0.000754004783318,0.003069451565423,0.010187269700607,0.093064248378135,0.192120424968304,0.293166663065344,25.477076242278898,26.18484174941552,26.63703907297706,25.64447096515864,25.50383476953979,25.408408014498526,24.01744498731177,25.129777120048765,26.261277901440973,26.004061561860016,24.54469572857741,24.90039959028431,25.05451484546072,26.370574012196947,25.759751534177617,25.591300509306464,26.095709543706445,25.06310461559049,24.943147690295437,25.177641476645878,26.826058748226927,26.838777690160438,25.48691143322834,25.59427766365992,47.27047531420344,44.6620017646949,39.196335778135584,43.441777314576285,36.96650575651787,47.31542517383055
0,Bisengo,GRID3 M4H,GRID3 M4H,Kinshasa,Bandalungwa,2022,NULL,Kinshasa,Kinshasa-Ouest,NULL,NULL,n2kx9vduO95,NULL,Tres haute,NULL,NULL,0.0,3.047884e-05,CD1000ZS01AS04,0.10966,0.12393,0.13458,0.12009,0.10262,0.07304,0.06501,0.06205,0.05223,0.1001,0.11649,0.10556,0.11094,0.10406,0.10111,0.11223,0.09538,0.06393,0.05999,0.06448,0.09468,0.09308,0.05853,0.09113,0.20617,0.21691,0.2221,0.19415,0.18198,0.12898,0.11632,0.11547,0.09755,0.18358,0.18096,0.1846,0.18977,0.21627,0.17758,0.20578,0.18744,0.11474,0.11445,0.15267,0.1585,0.16808,0.11796,0.18336,-0.013379054471919,0.013157595711289,-0.008803614100104,0.040714402919916,0.022221812415013,-0.009948073441213,-0.010251317285569,-0.011116662420656,0.025021457565047,0.043785938504914,0.041337212987039,0.03739973946885,0.020752020654687,-0.019371192142184,0.061040153601653,-0.032596626701533,-0.010028196762874,0.021839741955445,-0.02187132368821,0.012877330062373,-0.016731965107712,-0.08753622660672,0.136199453089452,0.028209578600809,34.97584852635167,34.968711180786805,37.103382146056845,37.476401199641536,37.32840436148104,30.660485267066274,28.377596176889053,32.392476325726484,36.24860865207958,NULL,38.14279417648827,NULL,35.68017886777825,36.97392707446244,NULL,37.152496507079015,33.55350410326434,27.41781539420067,30.130402374408867,29.340737153853095,38.54313737651336,39.00837468309626,NULL,NULL,0.096015714989002,0.104246995203407,0.098058376503677,0.197445716962443,0.05384594739623,0.0018475586766,0.000918185429734,0.002923705488785,0.016904260785425,0.118691771464381,0.234637763214571,0.145079222700356,0.180067659119029,0.09700517045652,0.14827962158894,0.179971688258904,0.045288451914954,0.003613200046315,0.000764506723296,0.003215358921711,0.009929326518745,0.094434796942652,0.192448794704425,0.294471718263544,25.5228340867641,26.21931294710093,26.69030236985335,25.694027685870267,25.54509343033377,25.453077749077124,24.057124535046416,25.154893637498656,26.27172955047631,25.994658863334077,24.597555434843443,24.951172918228583,25.10618836559918,26.42023488996524,25.80589327108916,25.659529153360626,26.15722919366889,25.118129581777893,25.001948102237897,25.222080579555374,26.86081585309751,26.83819207648227,25.53150862517174,25.642030504666327,47.097337606491664,44.47389712935566,38.48307474088307,42.89431506568024,39.062686207500015,47.66010766556087
0,Lingwala,GRID3 M4H,GRID3 M4H,Kinshasa,Bandalungwa,2022,NULL,Kinshasa,Kinshasa-Ouest,NULL,NULL,jrhhQOHRA4M,NULL,Tres haute,NULL,NULL,0.0,2.702527e-05,CD1000ZS01AS02,0.09343,0.10138,0.09754,0.08627,0.08337,0.05717,0.05819,0.04687,0.05188,0.09128,0.09797,0.08575,0.08084,0.08293,0.08905,0.09666,0.06463,0.04754,0.05515,0.04044,0.07873,0.08488,0.0878,0.06844,0.17688,0.1779,0.19045,0.18049,0.15859,0.10286,0.10209,0.09927,0.10274,0.14672,0.14189,0.17028,0.15886,0.18365,0.15576,0.18007,0.11081,0.09496,0.12211,0.09486,0.13912,0.1528,0.15595,0.14063,-0.069356720068426,-0.023669978732401,-0.004649079158791,0.042904716533497,-0.005412663027203,-0.056175039997239,0.001135512307867,-0.014200666184734,0.026223171074522,0.01180857811723,0.042601297767705,0.000832429286198,0.032566625908696,-0.039846752861617,0.192643961911919,-0.003455309354574,0.072427106056338,0.021231278405849,-0.018894157928993,0.081917618450837,-0.009114432929847,-0.149531092398173,0.083812401002473,0.019385462904681,37.76066344036713,37.15936413801791,37.33303043940815,38.044384440005956,32.23452040979851,32.07816552354896,28.999159805665442,32.83112539452769,37.02120543517519,NULL,37.81251005006822,NULL,36.40846060196595,37.273931103056384,NULL,37.28798933288732,32.6399534195861,30.467025391113552,30.34927255368393,28.877643486251664,36.5439017822384,40.012677679893024,NULL,NULL,0.092020466971498,0.103201827467462,0.098280484868763,0.199923543247976,0.052539685220633,0.001966041417965,0.000740135625275,0.002322103098191,0.016130387898261,0.119670678118741,0.230155695127678,0.13242847018148,0.181649554089137,0.099576311082632,0.150360768377062,0.177630195430712,0.045961969961759,0.002997211752628,0.000735651761602,0.002814466211834,0.010638047064447,0.090669099708307,0.191546571288804,0.29088596955112,25.397110567810724,26.12460043770926,26.543956990395827,25.55786643558082,25.43173179626467,25.33034390343562,23.948101646669496,25.085883897350698,26.243012767367926,26.020493566861713,24.452318954467785,24.811668937436988,24.964211031185695,26.283787459418928,25.679114975467822,25.472065226237017,25.98819879101171,24.96694386800135,24.84038903431229,25.099980413785545,26.76531778971355,26.839801099223504,25.40897409651018,25.510825565297125,48.374285327272744,45.720942202727315,40.158868627727315,44.492118317272805,42.40972056552278,50.89119553318187
0,Lubudi Nord,GRID3 M4H,GRID3 M4H,Kinshasa,Bandalungwa,2022,NULL,Kinshasa,Kinshasa-Ouest,NULL,NULL,caKY72GMYp1,NULL,Tres haute,NULL,NULL,0.0,2.803388e-05,CD1000ZS01AS03,0.147633333333333,0.139083333333333,0.14205,0.152025,0.112816666666667,0.112883333333333,0.073825,0.078191666666667,0.065675,0.085466666666667,0.13095,0.098816666666667,0.0969,0.094291666666667,0.114091666666667,0.147925,0.116591666666667,0.083608333333333,0.085325,0.065383333333333,0.110308333333333,0.107033333333333,0.0765,0.101375,0.258941666666667,0.24785,0.2407,0.236316666666667,0.201525,0.190341666666667,0.130283333333333,0.151975,0.122791666666667,0.134816666666667,0.2013,0.1675,0.18955,0.184558333333333,0.1964,0.254091666666667,0.232808333333333,0.146191666666667,0.168166666666667,0.161666666666667,0.178658333333333,0.177633333333333,0.154116666666667,0.185758333333333,0.0590786834003,0.029647044797283,0.024039031338505,0.073291565853807,0.038356353879112,-0.006095820050681,0.022480310556861,-0.049917156999899,0.054487964738196,0.074888857609934,0.061060429818733,0.110326696193431,0.044111214946363,0.024598326968082,0.089200510990395,0.046631841841493,0.018254265653578,0.062006569483789,-0.014030557399206,0.099980838161963,-0.002595839316737,-0.031045145879562,0.186759161800252,0.074124800340625,35.455741817058914,34.92065271222924,36.774154970014955,36.98144828114207,37.24782487184198,30.489979369755524,28.50833549145661,32.10663272395904,36.504817228655625,NULL,37.87657387557587,NULL,35.33314464941861,36.754144652571796,NULL,36.630081011407434,32.86635439614393,28.971966193455824,29.986588221950086,28.809865303895936,37.13258159456734,38.88509541313607,NULL,NULL,0.093779341552138,0.10366195383639,0.098182703515569,0.198832700914841,0.053114756236561,0.001913880380373,0.000818520565028,0.002586953527459,0.01647107897524,0.119239722637722,0.232128888179072,0.137997858348107,0.180953138036873,0.098444387890203,0.149444560880513,0.178661018097594,0.045665459265317,0.003268395455615,0.000748354917558,0.002990955880029,0.010326038761795,0.092326916473339,0.191943767614249,0.29246456548189,25.45245929727807,26.16629682914925,26.608384321764063,25.617810289117095,25.481638309129565,25.384376454190246,23.996098062970574,25.11626485924119,26.255655091355283,26.00912005434533,24.516258102274197,24.87308440016609,25.0267153671951,26.34385730142378,25.734928061556182,25.5545946548883,26.062613014430784,25.03350211613827,24.91151406499909,25.153733992267696,26.807360014739515,26.83909274039651,25.46291889962862,25.568587444334398,46.16446249598974,44.12587277316198,37.78902185347049,42.318118020565585,42.83985660275592,47.197679857892034
0,Makelele,GRID3 M4H,GRID3 M4H,Kinshasa,Bandalungwa,2022,NULL,Kinshasa,Kinshasa-Ouest,NULL,NULL,dWlr8H5RmT0,NULL,Tres haute,NULL,NULL,0.0,5.236768e-05,CD1000ZS01AS01,0.106295,0.12396,0.127765,0.120585,0.11496,0.073065,0.0617,0.064025,0.05727,0.07663,0.117365,0.090085,0.10065,0.086835,0.10148,0.107285,0.09672,0.06297,0.06696,0.07036,0.09302,0.08341,0.066705,0.08357,0.186925,0.19539,0.20744,0.189375,0.19533,0.1399,0.12447,0.12299,0.103885,0.11408,0.17452,0.14641,0.18422,0.17636,0.177605,0.198295,0.177805,0.11337,0.130195,0.169915,0.156995,0.14917,0.128735,0.161475,-0.010576472667508,0.027370056435916,0.063651392502036,0.04421539367466,-0.008784741828601,-0.0386429370609,-0.048831433146314,0.028427447524503,0.004701872480858,0.123156203926903,0.059067913457979,0.114999920786655,0.0251289150136,0.026976941653495,0.111818933446475,-0.029590012531985,0.043423478134256,0.020355938411031,-0.044827759099535,0.003808919839395,0.001170443533133,-0.094262472994557,0.063944363835744,0.043901726953767,34.91000000000004,35.32000000000002,37.275000000000034,37.180000000000035,34.58000000000001,30.223333333333358,28.110000000000028,30.695000000000036,36.01500000000003,NULL,37.84000000000003,NULL,35.81000000000003,37.02000000000001,NULL,37.190000000000026,32.55000000000004,26.275000000000034,29.563333333333354,27.643333333333366,38.36500000000002,38.84000000000003,NULL,NULL,0.096316069412332,0.104325568736574,0.09804167885947,0.197259439143934,0.053944149465476,0.001838651390919,0.000931570843132,0.002968932703293,0.016962438937004,0.118618179301297,0.234974715756607,0.146030279921547,0.179948735550472,0.096811877460272,0.148123165308711,0.18014771681209,0.045237818231222,0.00365950876305,0.000766675979207,0.003245497200528,0.009876046384477,0.094717894216288,0.192516621981362,0.294741287382159,25.53228571902042,26.2264332362584,26.701304310624323,25.704264005025266,25.55361572183591,25.46230462392174,24.0653206486856,25.16008164600663,26.27388841840957,25.992716664139948,24.608474010891427,24.961660536899387,25.116861925842954,26.4304927235558,25.815424199258132,25.673622300889804,26.169936547228133,25.129495408799926,25.01409377641579,25.231259815667272,26.867995198567712,26.838071113504384,25.540720515781004,25.651894218690984,46.91580450385582,43.95646761772541,38.02521685925103,43.3995247250208,42.44549618326737,46.658580721359264
0,Lumumba,GRID3 M4H,FICR/CP3,Kinshasa,Bandalungwa,2021,NULL,Kinshasa,Kinshasa-Ouest,NULL,NULL,xeVIJOd0UJw,NULL,Tres haute,NULL,NULL,0.0,2.784113e-05,CD1000ZS01AS05,0.1000375,0.0969375,0.127275,0.0984875,0.0925875,0.0604,0.0577125,0.0594875,0.0602625,0.056075,0.115525,0.097675,0.1107625,0.1177,0.1003,0.0981375,0.0933125,0.0521375,0.05885,0.038525,0.0878625,0.10035,0.0743875,0.085275,0.1891625,0.17345,0.2048625,0.2848625,0.1791,0.1296125,0.0997625,0.127375,0.1112375,0.066725,0.1676875,0.1988,0.179975,0.2114375,0.1787625,0.180575,0.189,0.100625,0.1126,0.089175,0.14795,0.1689,0.1212,0.1879125,-0.018679211410301,0.154616142046576,-0.019197673335867,0.282653395769978,0.002146675271202,-0.052081045744164,0.016102134039275,-0.104521340719816,0.039284573943397,0.118098096486269,0.06977098114224,0.034255229778666,0.024330239592322,0.003391579617487,0.068393013770894,0.038448823127742,-0.043392187857488,-0.002091302693088,-0.02626758595719,0.056376376364963,-0.023637972423805,-0.138065534682995,0.155153205407357,0.050548245654322,37.186483870368335,37.189500699798394,37.548002623924404,38.12911358689137,32.33339679992583,32.15600944186133,29.298882280454503,32.87991744311664,36.95104716147318,NULL,38.09295674738776,NULL,36.42778552865468,37.39336465919943,NULL,37.615022959023456,33.24806851112594,30.567207434568683,30.39530594925541,29.271292888066196,37.16288765516269,40.209782233872936,NULL,NULL,0.093126825532126,0.103491253872754,0.098218978927198,0.199237387016689,0.05290141353739,0.001933231340938,0.000789440931108,0.002488698000938,0.016344687708887,0.119399600640606,0.231396863229264,0.135931699089004,0.181211497919777,0.098864314373088,0.149784460084091,0.17827859838937,0.045775460274862,0.003167790379783,0.000743642237724,0.002925480867125,0.010441789150196,0.091711891383242,0.191796413750423,0.291878930130005,25.431925750962552,26.15082809494229,26.58448275066449,25.59557202087204,25.4631237433352,25.36433119038486,23.97829211427796,25.10499397923921,26.25096497926728,26.013339456457587,24.492537639934906,24.850300187040094,25.003527198456254,26.32157229335145,25.71422224591712,25.523977477910385,26.035006456560104,25.00881000696157,24.88512774817023,25.1337922229803,26.7917629814727,26.839355530869245,25.442906188876734,25.54715865581662,47.37651560236219,44.44626769007875,39.30796540102366,43.28196986425197,40.153166172349046,48.73154522401578
0,Kasa Vubu,GRID3 M4H,FICR/CP3,Kinshasa,Bandalungwa,2021,NULL,Kinshasa,Kinshasa-Ouest,NULL,NULL,iOq88r46tMk,NULL,Tres haute,NULL,NULL,0.0,9.504537e-05,CD1000ZS01AS07,0.238292105263158,0.190844736842105,0.251307894736842,0.188428947368421,0.183544736842105,0.141544736842105,0.104084210526316,0.108165789473684,0.089342105263158,0.086905263157895,0.192147368421053,0.163247368421053,0.157992105263158,0.19611052631579,0.179007894736842,0.235594736842105,0.184810526315789,0.108118421052632,0.1118,0.090626315789474,0.130039473684211,0.150257894736842,0.128873684210526,0.164057894736842,0.388936842105263,0.326507894736842,0.37801052631579,0.352194736842105,0.329126315789474,0.272468421052632,0.206897368421053,0.204734210526316,0.161460526315789,0.119915789473684,0.313781578947368,0.2803,0.2582,0.335586842105263,0.298923684210526,0.393621052631579,0.330007894736842,0.190671052631579,0.207947368421053,0.190673684210526,0.21385,0.231605263157895,0.206642105263158,0.307152631578947,0.208096050377006,0.184065562845765,0.194394453375608,0.30917890610307,0.152788105339694,0.065012353129541,-0.000985102220238,-0.023874004829876,0.090801950968333,0.244125141694631,0.175695868500777,0.186335894965066,0.153156818619634,0.174300514017007,0.195387699038175,0.179483983106653,0.148473603931635,0.058399256447318,0.012908990116054,0.021648135575525,0.016658115727329,0.022819284736148,0.211711621146973,0.20061669161014,34.700000000000045,36.82000000000002,37.52000000000004,37.76000000000002,32.14000000000004,32.073333333333366,28.545000000000044,32.74500000000002,35.93000000000002,NULL,38.21000000000001,NULL,36.04000000000002,36.81000000000003,NULL,37.68000000000002,33.75000000000003,30.700000000000045,30.530000000000037,29.646666666666686,37.410000000000025,40.180000000000035,NULL,NULL,0.096316069412332,0.104325568736574,0.09804167885947,0.197259439143934,0.053944149465476,0.001838651390919,0.000931570843132,0.002968932703293,0.016962438937004,0.118618179301297,0.234974715756607,0.146030279921547,0.179948735550472,0.096811877460272,0.148123165308711,0.18014771681209,0.045237818231222,0.00365950876305,0.000766675979207,0.003245497200528,0.009876046384477,0.094717894216288,0.192516621981362,0.294741287382159,25.53228571902042,26.2264332362584,26.701304310624323,25.704264005025266,25.55361572183591,25.46230462392174,24.0653206486856,25.16008164600663,26.27388841840957,25.992716664139948,24.608474010891427,24.961660536899387,25.116861925842954,26.4304927235558,25.815424199258132,25.673622300889804,26.169936547228133,25.129495408799926,25.01409377641579,25.231259815667272,26.867995198567712,26.838071113504384,25.540720515781004,25.651894218690984,43.05226208150926,40.85119267181407,37.259993426013665,39.32152190868907,39.32979034363983,42.95702645717992
0,Funa 2,GRID3 M4H,GRID3 M4H,Kinshasa,Barumbu,2022,NULL,Kinshasa,Kinshasa-Ouest,NULL,NULL,iDiMeWFB9zJ,NULL,Tres haute,NULL,NULL,0.0,5.241689e-05,CD1000ZS02AS08,0.168677777777778,0.183072222222222,0.283266666666667,0.161105555555556,0.152644444444444,0.101233333333333,0.075883333333333,0.077111111111111,0.041733333333333,0.152,0.253283333333333,0.205061111111111,0.167372222222222,0.248816666666667,0.1739,0.231783333333333,0.153083333333333,0.098672222222222,0.084344444444444,0.097088888888889,0.11355,0.159788888888889,0.149705555555556,0.249383333333333,0.294922222222222,0.260022222222222,0.403361111111111,0.305044444444444,0.258583333333333,0.19105,0.147933333333333,0.144894444444444,0.085727777777778,0.2278,0.353088888888889,0.342,0.283433333333333,0.362772222222222,0.266916666666667,0.347794444444445,0.2424,0.151672222222222,0.155138888888889,0.163627777777778,0.184666666666667,0.275122222222222,0.217011111111111,0.382727777777778,0.154907957543058,0.083311158711557,0.189032061153541,0.24557914189457,0.128038760804773,0.00218518837321,-0.011862991786584,0.003036518384869,0.115120291424057,0.149369862943424,0.224725914346406,0.178045842351937,0.128755924122896,0.162303306378969,0.147230437689779,0.19673633002027,0.105170771429847,0.083002804454651,0.062453967311712,-0.015748533409693,-0.01433931815326,0.019168266701667,0.195537448626258,0.223500657878848,37.72449244906276,35.156426107085665,37.668599088385186,32.399046335452645,35.274929716917825,31.526944087223978,30.58931850289981,33.91338156362295,37.35225297292693,30.250000000000057,38.33055771484444,32.79163567361001,36.94251724513621,37.06048876409838,NULL,38.307985504977175,33.593392185120244,30.143171122545066,29.638020608320183,29.96575057019997,35.432214748594156,42.51175870556386,NULL,NULL,0.096316069412332,0.104325568736574,0.09804167885947,0.197259439143934,0.053944149465476,0.001838651390919,0.000931570843132,0.002968932703293,0.016962438937004,0.118618179301297,0.234974715756607,0.146030279921547,0.179948735550472,0.096811877460272,0.148123165308711,0.18014771681209,0.045237818231222,0.00365950876305,0.000766675979207,0.003245497200528,0.009876046384477,0.094717894216288,0.192516621981362,0.294741287382159,25.53228571902042,26.2264332362584,26.701304310624327,25.70426400502527,25.553615721835914,25.46230462392174,24.065320648685603,25.16008164600663,26.273888418409566,25.99271666413995,24.608474010891427,24.961660536899387,25.11686192584296,26.4304927235558,25.815424199258132,25.673622300889804,26.169936547228136,25.12949540879993,25.01409377641579,25.231259815667276,26.867995198567712,26.83807111350438,25.540720515781008,25.651894218690984,45.88891364175,42.528088509750035,38.66349470225,40.94209874625,35.94188873750002,41.384722841750005
